userName,content,score,at,repliedAt,appVersion
Pengguna Google,Good,5,2024-01-22 02:20:37,,4.33.0
Pengguna Google,Sudah seminggu ga bisa transaksi transfer...sering banget kya gini...tidak akurat banget..apalagi ada uangnya lgi di btuhkan mau di tarik ehhh mlah ga bisa trus,1,2024-01-22 01:45:43,,4.33.0
Pengguna Google,Aplikasi kaya kontolllll asuhhhh gajelas scan ga bisa,1,2024-01-22 00:32:40,,
Pengguna Google,"Sekarang lagi gangguan,,kalo malam tetap gangguan nih aplikasi,,gak ada kemajuan",1,2024-01-22 00:01:40,,4.33.0
Pengguna Google,Teransaksi mudah,1,2024-01-21 21:47:56,,4.33.0
Pengguna Google,"Top up lama bgt prosesnya sampai sekarangpun belum masuk2 , saldo sudah terpotong",1,2024-01-21 21:27:22,,4.33.0
Pengguna Google,"Kecawa dengan link, pulsa saya isi tidak masuk, laporan sukses pulsa tidak di terima, buat lamporan tidak di tanggapi, sudah berkali-kali buat laporan hasilnya nol, saya tidak akan gunakan lagi aplikasi jika pulsa saya tidak dikembalikan ini yang kesekian kalinya, selamat tinggal link jelak",1,2024-01-21 21:11:51,,4.33.0
Pengguna Google,Link aja aplikasi yang pas untuk keluarga saya,5,2024-01-21 19:13:48,,4.33.0
Pengguna Google,Ini saldo link aja gue udah kepotong tapi top up ke e walletnya ga masuk. Udah ngehubungi CS malah kayak bot dan ga bantu sama sekali. Terus komen di IG yang pada komplen dibatasi. Aneh bin ajaib nih aplikasi,1,2024-01-21 18:32:34,,4.33.0
Pengguna Google,Saya top up 200k di contter berasil dan sukses. TPI di aplikasi saya gak masuk2 saldo nya . Tlong lah jangn bikin repot dan merugikan orang klo bikin aplikasi . Benerin dlu nih aplikasi yg bnar baru di rilis,1,2024-01-21 18:12:58,,4.33.0
Pengguna Google,"Bintang 1 klo perlu 0 apk ewwalet yang tidak rekomendasi, menurut gua ,kesel upgrade ke basic di jam 12 an sampe sekarang jam 18.07 masih belum berhasil apk ewwalet jelek , uninstall aja dah",1,2024-01-21 18:08:15,,
Pengguna Google,Sangat jelek. Harga mahal dan kadang transaksi gagal dan help centernya tifak membantu.,1,2024-01-21 16:30:02,,4.31.1
Pengguna Google,"Aplikasi Kek kntolll, menahan uang masyarakat. Aplikasi ini sama Kaya perampok modern",1,2024-01-21 16:15:43,,
Pengguna Google,Sudah 60 jam pengajuan upgrade akun saya ke premium belum kunjung diproses.maka selama itu juga saldo saya tersandera tidak bisa saya cairkan.,1,2024-01-21 13:28:28,,4.33.0
Pengguna Google,Buruk,1,2024-01-21 13:02:37,,4.33.0
Pengguna Google,Gmna ini ga bisa masuk gara2 pengaturan jam otomatis padahal udah otomatis jamnya yg ngelola apk males,1,2024-01-21 10:59:25,,4.33.0
Pengguna Google,Kenapa tidak ada akses ke linkaja Padahal cukup lama di gunakan,5,2024-01-21 10:41:05,,4.33.0
Pengguna Google,Aplikasi tolol isi pulsa 3k aja pulsanya gk dikirim pdhl udh sukses pembayarannya,1,2024-01-21 09:56:28,,4.33.0
Pengguna Google,"Sangat buruk. Isi pulsa tidak masuk, tapi saldo terpotong ..",1,2024-01-21 09:20:15,,4.33.0
Pengguna Google,"Aplikasi kacau saya 2x isi tap cash tidak masuk, dikomplain bilangnya sudah di balikin/terisi saldo tapcash nya tapi nyatanya kg terisi tapcash saya.. balikin uang saya...",1,2024-01-21 06:43:33,,4.33.0
Pengguna Google,Tidak bisa kirim uang ke bank padahal belum limit,1,2024-01-21 03:18:03,,4.33.0
Pengguna Google,"Saya beli pulsa 2x uangnya sudah di tarik tapi pulsa yg saya beli 2x masih dalam prosess, udh 1 bulan lebih lamanya. Gk jelas beli pulsa di link aja, gada pertanggung jawabannya",1,2024-01-21 01:57:08,,4.33.0
Pengguna Google,"Tidak bisa digunakan untuk scan barcode dari galeri foto padahal izin di aplikasi udah d berikan, jadinya malah menyusahkan",1,2024-01-21 00:28:40,,4.34.0
Pengguna Google,"Nyesel download ini aplikasi, mau transfer ke rek bank tidak bisa padahal sedang penting sekali, kecewa",1,2024-01-21 00:17:02,,
Pengguna Google,"2 hr saldo sudah masuk, tapi tidak bisa kirim uang. aplikasi macam apa ini",1,2024-01-20 23:23:55,,4.34.0
Pengguna Google,"Terpaksa bintang 1 karena setiap kali di coba untuk upgrade data saat foto selfie selalu bermasalah, tolong diperbaiki lagi , masa harus selalu diulang2 padahal foto sudah di tempat yang terang dan jelas . Tolong perbaiki dulu kalau sudah nanti akan saya naikan jadi bintang 5",1,2024-01-20 22:45:50,,4.33.0
Pengguna Google,Sering keluar sendiri,2,2024-01-20 20:54:33,,4.33.0
Pengguna Google,"Min KTP aku pernah di pake min untuk daftar akun linkaja,tpi nomornya gak ada lagi,trus mau buat akun baru pakai nomor baru ktp pernah di pakai keterangannya,cara buat akun baru tapi ktp pernah di pakai min🙏",5,2024-01-20 20:38:11,,
Pengguna Google,Jangan coba mengunakan apk ini awal nya mmg bagus tapi lama2 tidak mau transaksi,1,2024-01-20 19:59:03,,4.33.0
Pengguna Google,"terima kasih kepada pihak LinkAja, pelayanan yg memuaskan, transaksi juga cepat dan tanggap. sukses terus LinkAja tambah maju💯💯",5,2024-01-20 19:18:27,,4.33.0
Pengguna Google,"Mohon di kembalikan ,untuk tagihan indihome, kenapa Tidak ada , hanya xl home",1,2024-01-20 19:10:37,2023-03-14 09:50:07,4.33.0
Pengguna Google,Sangat puas,5,2024-01-20 18:43:22,,4.33.0
Pengguna Google,"Sama sekali tidak bisa chat dengan expert. Katanya live chat, yg ada hanya jawaban otomatis. Padahal masalah sama sekali tidak terselesaikan. Dari tadi tidak bisa tranfer",1,2024-01-20 18:41:31,2020-06-20 08:44:08,4.6.0
Pengguna Google,Upgrade akun lama,3,2024-01-20 17:50:09,,4.33.0
Pengguna Google,"Tolong diperbaiki lagi aplikasinya,mau transfer lewat apa saja kok sering banget keterangannya mohon menunggu,mau ke sesama linkaja,ke bank,pake qris,lambat banget,ngga bisa di andalkan untuk transfer mendadak",1,2024-01-20 17:34:43,2023-03-06 15:06:59,4.33.0
Pengguna Google,"Beli Pulsa di Linkaja tidak masuk,,, tidak ada penyelesaian...",1,2024-01-20 16:17:42,,4.33.0
Pengguna Google,Kapok. Pernah simpan duid 20jt. Pas mau ditarik susahhh minta ampun.,4,2024-01-20 15:47:08,,4.33.0
Pengguna Google,"Linkaja sdh ga sebagus dulu. Isi pulsa dr tgl 30 desember sampai sekarang statusnya pending. Sdh laporan live chat katanya tunggu 1x24 jam smpe sekarang ga ada solusi. Saldo sudah terpotong tp pulsa ga masuk2. Tlong diperbaiki sistemnya, klo spt ini sangat merugikan",5,2024-01-20 14:50:22,2023-01-19 07:55:22,4.33.0
Pengguna Google,"Bagus, sistemnya cepat",5,2024-01-20 14:45:23,,4.33.0
Pengguna Google,Good job 👍,5,2024-01-20 14:40:28,,4.33.0
Pengguna Google,Beli pulsa saldo sdah terpotong dan status berhasil di aplikasi linkaja namun di provider pulsa belum masuk,1,2024-01-20 14:27:34,,4.33.0
Pengguna Google,"Produk BUMN gada yg bener nyari riwayat transaksi gada aneh bgt server sering down, mau tutup akun ribet, mesti download form pake materai jaman udh serba digital dia msh pake manual wkwkwk lawak bgt kan ada namanya otp hp atau email kalo perlu verifikasi wajah. Apa ga mampu bkin kek gitu ketinggalan jaman aplikasi loo boss",1,2024-01-20 13:52:48,,
Pengguna Google,"Sangat kecewa , transaksi beli pulsa keterangan sukses tp pulsa tdk masuk, dan laporan tdk d tanggapi",1,2024-01-20 13:21:33,2020-07-08 09:22:53,4.33.0
Pengguna Google,Bagus,5,2024-01-20 12:58:01,,
Pengguna Google,"Bagus sih ada penambahan login via OTP Email, Namun jangan di hilangkan login via OTP SMS, Kalau saya developer nya akan MENAMBAHKAN METODE LOGIN EMAIL, bukan MENGGANTI METODE LOGIN OTP SMS dengan OTP VIA EMAIL.",1,2024-01-20 11:49:27,,4.30.1
Pengguna Google,Kecewa isi pulsa 10ribu succes tapi nga masuk pulsa ya minta bantuaan malah di jawab laen bary kali ini gua mau ajah ya makan uang 10 ribu juga jadi ragu gua pake link lagi,2,2024-01-20 10:30:57,,4.33.0
Pengguna Google,"Tolong responnya, sudah lebih 24 jam saya upgrade full service tapi masih diproses hingga sekarang, tolong segera",1,2024-01-20 10:19:19,,4.33.0
Pengguna Google,"makin kesini makin ancur,transfer pulsa sering ga masuk tp saldo berkurang.pas komplain disuruh ke livechat.tp tetap ga berfungsi. payah",1,2024-01-20 09:17:53,,
Pengguna Google,"Aplikasi E WALLET PALING GAK FLEXIBLE KEBANYAKAN BIAYA ADMIN, TRANSFER SANA SINI BAYAR SEMUA. MAHAL.",2,2024-01-20 09:05:47,,4.33.0
Pengguna Google,linkaja sekarang layanannya sampah .,1,2024-01-20 08:40:49,2019-08-20 14:28:38,4.33.0
Pengguna Google,Sangat membantu,5,2024-01-20 08:25:30,,4.33.0
Pengguna Google,Aman,5,2024-01-20 07:59:14,,4.33.0
Pengguna Google,Sukses,5,2024-01-20 07:58:03,,4.30.1
Pengguna Google,"Katanya top up disini aman? Pas gw coba, pending mulu. Mana dah bayar, pesanan ga masuk², dah seminggu lebih... Gw dah buat pengaduan tapi ga dikasih respon Kek anjim gitu",1,2024-01-20 07:12:37,,4.33.0
Pengguna Google,"Pada tgl 11 Januari 2024 jam 06.48.50 saya top up tapcash lewat link aja sebesar 50 ribu,saldo link aja saya terpotong tapi saldo tapcash saya tidak bertambah.saya komplain lewat livechat tapi gak ada solusi nya..dan sampai sekarang saldo link aja Saya tidak di refund... akhirnya sampai skrng sudah males lagi pake aplikasi link aja ... mending pake aplikasi yg lain lebih mudah komplain kalo ada kendala.",1,2024-01-20 02:29:20,,4.33.0
Pengguna Google,Kok link saya tidak bisa di gunakan,1,2024-01-20 02:26:36,,
Pengguna Google,"Aplikasi kek sampah, Redeem point+ BNI ke link aja sampai sekarang tak masuk saldo nya",1,2024-01-20 02:00:16,,
Pengguna Google,Bagus,5,2024-01-20 01:12:33,,4.33.0
Pengguna Google,"Makin PARAH nih APK. Kirim uang ga bisa & beli pulsa pun ga bisa,trus itu saldo buat apaan? Setiap melakukan transaksi selalu kembali ke menu awal. Segera lakukan perbaikan,jng sampe para pengguna linkaja pindah ke apk lain. Menu LiveChat pun tidak mau tampil.",1,2024-01-20 00:50:15,,4.33.0
Pengguna Google,Kebanyakan update,2,2024-01-19 23:17:40,,4.32.1
Pengguna Google,Olah raga,5,2024-01-19 22:43:18,,4.33.0
Pengguna Google,Ko susah sering gangguan,1,2024-01-19 22:16:13,,
Pengguna Google,Ngisi pulsa ngga masuk2 saldo nya kepotong,3,2024-01-19 20:18:28,,4.33.0
Pengguna Google,"Aplikasi bagus, memudahkan banyak transaksi",5,2024-01-19 19:28:17,,4.30.1
Pengguna Google,"Hallo linkaja saya ingin mengajukan keluhan terkait transaksi yang masih pending selama 3 hari, gimana disuruh live chat tapi tidak ditangani dengan benar jangan jadi aplikasi maling",1,2024-01-19 18:53:50,,
Pengguna Google,Saya kasih bintang 1 karena saya mengisi pulsa pakai aplikasi ini tidak masuk masuk padahal udah ada notif sukses ga kaya aplikasi lain saya merasa dirugikan sekali,1,2024-01-19 18:25:41,,
Pengguna Google,"Top up BRIVA sering bermasalah, saldo tidak masuk, setatus pending, pengembalian saldo harus nunggu 1x24 jam, kayanya tapi nyatanya saldonya gak di kembalikan, ini apa maksudnya. Kecewa sekali pakai Linkaja, contoh tu apk sebelah, transaksi pending cuma butuh waktu 3 menit sudah di kembalikan, bukan cuma email nya aja yang bilang saldo sudah di kembalikan, tapi nyata saldonya dikembalikan beneran, bukan kayak apk ini.. 👎🏻👎🏻👎🏻👎🏻👎🏻",5,2024-01-19 18:23:24,2020-08-20 21:41:12,4.31.1
Pengguna Google,Live chat lama,1,2024-01-19 16:44:56,,4.33.0
Pengguna Google,Kurang otomatis,1,2024-01-19 15:53:41,,4.33.0
Pengguna Google,Apk fintex terburuk dalam sejarah najis gw harus download apalagi transaksi pakai linkaja,1,2024-01-19 15:38:36,,
Pengguna Google,"Aplikasi gagal produk. Aplikasi gak jelas Aplikadi biadab Isi pulsa, di riwayat laporanya sukses Tapi pulsanya gk masuk. Mau mengadu sma sistem langsung di end chat. Aplikasi sialan. Balikin pulsa ku 🤬 Kasih bintang 1 pun sya rasa tidak pantas",1,2024-01-19 15:20:07,,
Pengguna Google,"Aplikasi gak bermanfaat sama sekalai, gangguan kok terusan.",1,2024-01-19 14:21:18,,4.34.0
Pengguna Google,"Selamat siang, mintol saya isi pulsa telkomsel diriwayat sudah sukses tapi nomor yg dituju tdk masuk pulsanya...",1,2024-01-19 12:54:55,,4.33.0
Pengguna Google,Mantep,5,2024-01-19 12:54:36,,
Pengguna Google,Gagal upgrade kagak jelass capek,1,2024-01-19 11:52:39,,4.33.0
Pengguna Google,Udah 2 kali kejadian isi pulsa ke telkomsel gak masuk transaksi sukses nomor telpon benar.... untung cuma nominal kecil...gimana kalo transaksi besar...mohon komfirmasinya...saran jangan download apk ini...paraaaahh,1,2024-01-19 11:48:15,,4.33.0
Pengguna Google,"Saya akuin pake linkaja murah, tapi setiap pembelian pulsa / kuota sering ga masuk, padahal di linkaja udah sukses, 😤😡😡,,",1,2024-01-19 11:08:09,,4.33.0
Pengguna Google,Ok,5,2024-01-19 10:11:14,,4.30.1
Pengguna Google,"payah.... gunakan pengaturan jam otomatis, padahal settingan udah auto... tambah ngaco",1,2024-01-19 09:45:01,,4.33.0
Pengguna Google,Kok gk bisa di akses,1,2024-01-19 07:40:51,,4.33.0
Pengguna Google,Live chat Linkaja sudah tidak fungsi sangat mengecewakan,1,2024-01-19 07:39:07,2023-12-12 15:49:23,4.33.0
Pengguna Google,Sangat memudahkan utk pembayaran,4,2024-01-19 07:16:10,,
Pengguna Google,Parah verifikasi ga bisa malah eror terus,1,2024-01-19 03:24:38,,
Pengguna Google,kenapa ewalet saya gk bisa di pakai transfer sesama LinkAja dan transfer ke bank lain 🤔🤔🤔,5,2024-01-19 03:22:15,,4.33.0
Pengguna Google,"Aplikasi kurang ajar, top pulsa saldo terpotong tapi pulsa tidak masuk, giliran buat laporan di costumer service dibalas akun tidak ditemukan lalu yang transfer tadi setan, ini kan gila. Sampai di top 2 kali masih sama saja, ok deh sip time to uninstall",1,2024-01-19 00:16:41,,4.33.0
Pengguna Google,Apk ni tololll gak jelas orang daftar aja ko ribet amat verifikasi harus sekarang klo gk sekarang kluar dari apk udh lama Klo bikin apk yg bner lhh min kami ini donlaud pke kouta bkn pke kentut.,1,2024-01-18 23:48:22,,4.33.0
Pengguna Google,Biaya transfer dan pembayaran lebih mahal,3,2024-01-18 23:46:22,,4.33.0
Pengguna Google,Kenapa kode verifikasi dikirim lewat email harusnya nomor hp bukan email kodenya,1,2024-01-18 23:43:29,,4.30.1
Pengguna Google,"Aplikasi ga guna,live chat ga guna juga",1,2024-01-18 23:25:00,,
Pengguna Google,kecewa berat.topup saldo etoll via linkaja ga masuk saldo pusban tidak bisa bantu sama sekali.yg jawab robot bukan manusia. dasar aplikasi maling!!,1,2024-01-18 21:42:57,,4.33.0
Pengguna Google,"Tolong diupdate agar linkaja bisa setting darkmode , thanks",4,2024-01-18 20:15:23,,4.33.0
Pengguna Google,APK tai,1,2024-01-18 19:18:15,,4.33.0
Pengguna Google,"No Hp Rusak&tidak bisa dibuka lagi, cs link dengan entengnya bilang berarti akun anda tidak bisa digunakan, bagaimana dengan saldo kami 🥴ga rekomend dah transaksi dan simpan uang disini👎👎👎",1,2024-01-18 17:51:26,,4.7.1
Pengguna Google,GK rekomendasi apk ini aplikasi minta di update terus... Update nya pun maksa² jadi GK bisa buka apk yg lain karna muncul terus sebelum di update GK bakal berhenti 😤😤😤😤,1,2024-01-18 17:40:53,,
Pengguna Google,"Sekarang transaksi sering gagal😤, terimakasih",1,2024-01-18 17:25:19,,4.33.0
Pengguna Google,"Aplikasi yg sangat buruk,tidak bisa pemulihan data.uang saya mengendap disana.",1,2024-01-18 17:05:05,,4.33.0
Pengguna Google,Baik dan bagus,5,2024-01-18 16:36:27,,
Pengguna Google,"ada kendala saat top up link aja, saldo blm masuk",1,2024-01-18 14:48:55,,
Pengguna Google,Sediakan fitur sidik jari pembayaran,5,2024-01-18 14:48:18,,4.33.0
Pengguna Google,👍,5,2024-01-18 14:36:59,,4.33.0
Pengguna Google,oke sip,5,2024-01-18 13:54:21,,4.31.0
Pengguna Google,"Uang saya ketelan 50 ribu pas ngisi saldo driver Maxim,di aplikasi link aja lewat toko pembayar online brilin Arip belakang terminal bis pakupatan serang Banten. Tolong kembalikan uang saya,saya ngga ikhlas.",1,2024-01-18 13:26:25,,
Pengguna Google,Percuma ada live chat. Tidak bisa membantu transaksi yang dinyatakan berhasil tapi ke nomor tujuan tidak masuk,1,2024-01-18 13:17:34,,4.33.0
Pengguna Google,"Apk aneh, saya pengguna lama, tp semenjak 2024 ini saya transaksi laporannya sukses tp pulsa gk masuk², saldo terpotong. Mohon penjelasannya.",1,2024-01-18 12:52:40,,4.33.0
Pengguna Google,Cakep,5,2024-01-18 11:22:21,,4.34.0
Pengguna Google,Upgrade buat bisa transfer aja lama banget ampe udh seminggu belom di proses2!,1,2024-01-18 11:18:09,,4.33.0
Pengguna Google,Saldo Ad di akun setiap mau transaksi pasti kembali ke menu utama,1,2024-01-18 11:05:22,,4.12.0
Pengguna Google,Good,5,2024-01-18 10:16:13,,4.34.0
Pengguna Google,Pembelian pulsa belum ada masuk.padahal sudah sukses dan saldo saya sudah kepotong.tolong penjelasanya,1,2024-01-18 09:56:29,,
Pengguna Google,Bikin kayan dana dong ada rincian transaksi biar lebih simpel aja gitu,5,2024-01-18 09:53:09,,4.34.0
Pengguna Google,"Tidak bisa diandalkan untuk isi pulsa Telkomsel,SN sudah keluar pulsa tidak masuk.komplen di bilang berhasil pulsa tidak masuk/saldo tidak kembali.",2,2024-01-18 08:03:20,,
Pengguna Google,"Bikin rugi,susah login kalo udah lupa email,",1,2024-01-18 03:20:34,,4.33.0
Pengguna Google,Oke mantap,5,2024-01-18 00:53:45,,
Pengguna Google,Good 😎,5,2024-01-18 00:37:49,,4.33.0
Pengguna Google,👍👍👍👍👍,5,2024-01-17 23:32:36,,4.32.1
Pengguna Google,Isi pulsa disini gimana sih...... Saldo dipotong pulsa gak masuk,1,2024-01-17 22:44:11,,4.33.0
Pengguna Google,Tidak bisa digunakan....apk link aja yg bermasalah jadi rentan untuk disalahgunakan orang untuk menipu... Dengan meminta kode verifikasi via gmail... Apk bermasalah... Jangan diinstal,1,2024-01-17 22:22:20,,4.33.0
Pengguna Google,HERAN DAH AKUN GA PERNAH BISA DI BUKA PADAHAL ADA SALDO NYA!! CUSTOMER SERVIS NYA JUGA GA JELAS DAN GA ADA SOLUSI,1,2024-01-17 21:54:16,,
Pengguna Google,"Payah buat bayar pake kode qr aja, malah ada keterangan tidak dapat menerima saldo, hadehhh",1,2024-01-17 21:39:18,,
Pengguna Google,Kenapa kirim uang lewat snap qr tindak bisa,5,2024-01-17 21:25:29,,4.33.0
Pengguna Google,Biasa aja seperti aplikasi yang lain,4,2024-01-17 20:37:17,2020-11-02 19:47:54,4.33.0
Pengguna Google,Mantaap,5,2024-01-17 20:04:04,,4.34.0
Pengguna Google,sangat bagus,5,2024-01-17 17:29:53,,4.33.0
Pengguna Google,Aku sempat heran sama aplikasi ini lu minta perbarui iya aku perbarui lu minta pembayaran oke aku acc in trus saya udah transaksi dua kali beli pulsa dan ternyata pulsa belum masuk tapi pada link saldonya udah terpotong aku ini udah berusaha sabar dulu aku beli dengan nominal 10k terjadi lagi kesalahan kayak gini mau komplain di percakapan pertanyaan di batasi jan buat emosi aja... Jangan pandang nominal nya 10k kalo lama lama transaksi terus terusan kayak gini untung banyak sih lo aplikasi GJ.,1,2024-01-17 16:27:00,,4.33.0
Pengguna Google,"Isi pulsa nggak masuk tapi saldo terpotong,komplain jalurnya ribet",1,2024-01-17 15:08:00,,4.33.0
Pengguna Google,Saya Suka Sama Aplikasi ini untuk layanan membeli pulsa kuota internet gratis saya,5,2024-01-17 14:34:50,,
Pengguna Google,"livechat tidak ada, kalau ada keluhan bakal susah setengah mati",1,2024-01-17 13:59:31,,4.33.0
Pengguna Google,Bantu ke fulservis gk bisa,3,2024-01-17 13:12:44,,4.34.0
Pengguna Google,Hapus data pribadi saya,1,2024-01-17 12:31:53,,4.33.0
Pengguna Google,Susah masuk suruh pgaturan jam otomatis udch di atur koq ngk bsa di buka,1,2024-01-17 12:18:24,,4.33.0
Pengguna Google,Nur eka Putri95gmail com,5,2024-01-17 12:02:41,,4.34.0
Pengguna Google,Sangat buruk di antara yg lain. Cuma buang waktu aja.,1,2024-01-17 11:37:31,,4.33.0
Pengguna Google,"Beli kuota tapi enggak masuk, transaksi udh sukses tapi tetep enggak masuk, udh hubungi cs nya tapi udh 1 tahun tapi enggak ada hasilnya, kuota tetep enggak masuk duit pun enggak balik, bikin apk kalian bisa, tapi ngatasin masalah kek gini aja enggak bisa, bisa nya cuman minta maaf aja, memang nya minta maaf bisa balikin uang saya? Enggak bertanggung jawab sekali",1,2024-01-17 11:19:24,,4.33.0
Pengguna Google,Nice,4,2024-01-17 10:31:19,,4.33.0
Pengguna Google,Jangan pernah downdload apk ini,1,2024-01-17 09:19:55,,4.33.0
Pengguna Google,Ok Thanks,5,2024-01-17 08:53:29,,
Pengguna Google,Verifikasi wajah susah banget aplikasi kurang gaul. Masa dompet digital lain ga masalah ini doang gagal mulu. Agak laen.,1,2024-01-17 06:35:35,,4.33.0
Pengguna Google,Good,4,2024-01-17 06:33:57,,4.33.0
Pengguna Google,Baik,5,2024-01-17 02:58:05,,4.33.0
Pengguna Google,apk nya sungguh membagong kan gk bisa dipakai transaksi sama sekali,1,2024-01-17 01:09:15,2021-07-18 19:44:13,4.33.0
Pengguna Google,"Pengaduan pelanggan sangat sulit, transaksi pulsa telkomsel sering gagal. Dan uang nya tidak di refund kembali. Jgn di download.",1,2024-01-17 00:20:59,,4.33.0
Pengguna Google,Error teruss,1,2024-01-16 19:52:30,,
Pengguna Google,Bagus untuk semua transaksi,5,2024-01-16 19:19:34,,
Pengguna Google,"Aplikasi bumn ga guna isi pulsa ga masuk , laporan live chat yg bales sistem dan ga ada pilihan , lalu call center juga yg respon sistem gak segera terhubung sama cs nya.",1,2024-01-16 19:18:46,,
Pengguna Google,"SAYA SUDAH 4 KALI PULSA NOMINAL 10 RB NGGA BISA MASUK PADAHAL SALDO TERPOTONG TERUS MASUK KE LIVE CHAT JUGA DIJAWAB ROBOT, JADI NGERI KALAU MAU TRANSAKSI NOMINAL BESAR KARENA KITA MINTA JAWABAN EH MALAH DI LIVE CHAT DIJAWAB ROBOT, SAYA KONFIR LEWAT LIVE DIJAWAB SUDAH SUKSES TP PULSA YANG SY KIRIM HINGGA KE 4 KALI TAK KUNJUNG MASUK",1,2024-01-16 18:57:38,,4.33.0
Pengguna Google,"Aplikasi jelek!! Pelayanan kacau!! Transfer uang,, top up pulsa dll tidak bisa.. Malah kembali ke menu utama.. Sudah pake layanan bantuan tapi tidak ada solusi.. KACAU.. Menyesal top up saldo.. Akhirnya tidak bisa dipake.. Kalau sampe kayak gini terus berarti saldo kita gimana? Woiiii gilaaaa aplikasi gk MUTU!!",1,2024-01-16 18:31:02,,
Pengguna Google,Sangat bagus,5,2024-01-16 18:21:26,,
Pengguna Google,"keluhan yang saya sampaikan tidak segera di tangani.. padahal sudah saya telfon berkali kali.. tetap saja pengembalian dana saya tak kunjung di selesaikan.. gimana ini linkaja,",1,2024-01-16 18:14:59,,4.33.0
Pengguna Google,"Aku sudah ada 5 transaksi pengisian pulsa ,saldo di potong namun tidak masuk ke no yg dituju",1,2024-01-16 17:22:03,,4.33.0
Pengguna Google,"Daftar gampang, mau tutup akun permanen ko susah, harus isi form pdf dulu, pake materai segala, terpaksa cuma log out trus uninstal aplikasinya",1,2024-01-16 15:15:38,,
Pengguna Google,Live cet gk konek terus Nungguin udh kya orang bego,1,2024-01-16 13:09:15,2023-12-20 14:45:07,4.28.0
Pengguna Google,mantappp,5,2024-01-16 13:00:32,,4.33.0
Pengguna Google,"Isi saldo pulsa gk masuk di link sukses tapi saldo pulsa gk masuk, tanya lewat live chat ribut ribet.tolong aplikasinya di tingkatkan lg jgn buat orang rugi",1,2024-01-16 11:23:02,,4.33.0
Pengguna Google,"Kenapa harus ada admin sih, kzl bgt deh",1,2024-01-16 09:13:01,,
Pengguna Google,Kenapa upgradetnya lama sekali,1,2024-01-16 08:38:39,,4.33.0
Pengguna Google,Susah bgt buat Selfi upgrade ratusan kali selfi gagal terus..padahal udh jelas selfi Nya,1,2024-01-16 07:59:39,,4.33.0
Pengguna Google,Lebih murah admin nya,5,2024-01-16 05:45:31,,4.32.1
Pengguna Google,berkali kali bayar kereta accea kai gagal terus. bgmn solusinya,4,2024-01-16 05:40:55,,4.33.0
Pengguna Google,Sangat membantu sekali semoga makin baik dan lebih bagus untuk kedepannya,5,2024-01-16 00:06:29,,
Pengguna Google,Link saya terbelokir mohon bantuannya saya butuh duit tpi akun link nya terbelokir,2,2024-01-15 23:48:39,,4.33.0
Pengguna Google,Bagus toop lebih simpel gk ribet..mkasih,5,2024-01-15 22:37:55,,
Pengguna Google,"Uang saya sudah sering hilang,,Teman2 saya juga banyak ditipu oleh aplikasi ini,, brengseek. .",1,2024-01-15 21:33:15,2019-06-15 17:30:44,4.34.0
Pengguna Google,LinkAja sudah tidak perduli dengan pelanggan yg sudah isi e-money tapi belum masuk,2,2024-01-15 20:58:37,,4.33.0
Pengguna Google,Mantab Lanjutkan dan tingkatkan,5,2024-01-15 20:13:28,,4.33.0
Pengguna Google,Link semakin kesini ga jelas bngat,1,2024-01-15 18:27:27,,4.33.0
Pengguna Google,Tidak bisa buka suruh update jam otomatis padahal jam otomatis nyala aman bahkan mbanking dll masih bisa ini malah gak bisa buka awalnya bagus ntah kenapa erorr,2,2024-01-15 18:15:09,,4.34.0
Pengguna Google,Isi saldo di indomaret gagal trus,1,2024-01-15 17:12:32,2022-04-09 11:42:18,4.33.0
Pengguna Google,Sudah dua kali top up pulsa laporan sukses tapi tidak masuk lama lama aneh,1,2024-01-15 16:14:47,,4.33.0
Pengguna Google,Tanggal 1 Januari beli pulsa 2 x Rp 10.000 tapi yang masuk cuma Rp 10.000,1,2024-01-15 15:36:06,,4.33.0
Pengguna Google,Kok gag bisa tarik tunai di ATM bni....tolong Tamba pitur lagi ...pitur kirim ke ewalet lain kayak ngirim uang ke dana ke ovo dll,5,2024-01-15 15:02:41,,4.33.0
Pengguna Google,Suka,5,2024-01-15 14:31:53,,
Pengguna Google,Bisa bisanya riwayat transaksi hilang. Di livechat ntah apa pertanyaan otomatisnya tidak mengarahkan live chat langsung. Merugikan sekali,1,2024-01-15 13:36:12,,4.33.0
Pengguna Google,Ok,5,2024-01-15 13:23:14,,4.33.0
Pengguna Google,Transaksi pending ..saldo berkurang.. data tidak masuk.. sudah pengaduan tp tidak jawabannya sama aja.. menghubungi agent juga slow respon..,1,2024-01-15 12:22:35,,4.33.0
Pengguna Google,"Trouble mulu, mau top up lewat indomaret gk bisa keluar kode",1,2024-01-15 11:50:08,,4.33.0
Pengguna Google,tolong di tambah vitur untuk menganti nomornya pak biar bisa ganti nomor lama ke nomor Bru,4,2024-01-15 11:06:23,,4.33.0
Pengguna Google,tc À ZAAaàzccçSszzAzźZaZaźŹZzzzzAźzazŹvaa zZ àà aa ZZZZ zaaaaaz ßàa aaaàaazàààazz aaAa saa a,1,2024-01-15 10:40:45,,4.32.1
Pengguna Google,"Sudah 2 kali melakukan pembelian pulsa namun selalu gagal, terus saldo juga hilang gatau kemana",1,2024-01-15 09:30:42,,4.33.0
